ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_24_P331734	0.931445	7.55E-01	3.23E-01	-6.570365	1.28E-01	NAA16	"N(alpha)-acetyltransferase 16, NatA auxiliary subunit"
A_23_P84974	0.931445	7.55E-01	-3.23E-01	-6.570366	-2.04E-01		
A_23_P250302	0.931447	7.55E-01	-3.23E-01	-6.570387	-2.41E-01	CCR3	C-C motif chemokine receptor 3
A_24_P590164	0.931447	7.55E-01	3.23E-01	-6.570388	1.39E-01		
A_32_P65700	0.931447	7.55E-01	3.23E-01	-6.570399	1.48E-01		
A_23_P42116	0.931451	7.55E-01	3.23E-01	-6.570419	1.75E-01	PPT2	palmitoyl-protein thioesterase 2
A_32_P17416	0.931451	7.55E-01	3.23E-01	-6.57044	2.07E-01		
A_24_P938577	0.931451	7.55E-01	3.23E-01	-6.570454	1.54E-01		
A_32_P119493	0.931451	7.55E-01	-3.23E-01	-6.57048	-2.02E-01		
A_32_P23748	0.931451	7.55E-01	-3.23E-01	-6.570501	-1.13E-01		
A_23_P339225	0.931451	7.55E-01	3.22E-01	-6.570534	2.43E-01	SLAIN2	SLAIN motif family member 2
A_24_P604784	0.931451	7.55E-01	-3.22E-01	-6.570536	-1.93E-01		
A_23_P145016	0.931451	7.55E-01	-3.22E-01	-6.570565	-1.69E-01	BRD8	bromodomain containing 8
A_24_P921719	0.931451	7.55E-01	3.22E-01	-6.570566	1.50E-01		
A_23_P368847	0.931451	7.55E-01	3.22E-01	-6.570567	1.54E-01	WFDC10A	WAP four-disulfide core domain 10A
A_24_P39195	0.931451	7.55E-01	-3.22E-01	-6.570569	-1.62E-01	OXGR1	oxoglutarate receptor 1
A_23_P110234	0.931451	7.55E-01	-3.22E-01	-6.57057	-1.37E-01	CSN1S1	casein alpha s1
A_24_P460887	0.931451	7.55E-01	3.22E-01	-6.570577	1.26E-01		
A_24_P69784	0.931451	7.55E-01	3.22E-01	-6.570585	1.73E-01	PACS1	phosphofurin acidic cluster sorting protein 1
A_23_P376752	0.931451	7.55E-01	3.22E-01	-6.570585	2.29E-01		
A_24_P7950	0.931451	7.55E-01	3.22E-01	-6.570589	2.30E-01	VAV3	vav guanine nucleotide exchange factor 3
A_24_P162423	0.931451	7.55E-01	3.22E-01	-6.570594	1.98E-01		
A_23_P32308	0.931451	7.55E-01	-3.22E-01	-6.570597	-1.44E-01	ATP4B	ATPase H+/K+ transporting beta subunit
A_32_P429687	0.931482	7.55E-01	3.22E-01	-6.570629	1.53E-01	TRIM72	tripartite motif containing 72
A_24_P298143	0.931482	7.55E-01	3.22E-01	-6.570631	1.33E-01		
A_24_P799858	0.931546	7.55E-01	-3.22E-01	-6.570678	-1.66E-01		
A_23_P90444	0.931546	7.55E-01	-3.22E-01	-6.570691	-1.39E-01	RBM42	RNA binding motif protein 42
A_23_P372962	0.931546	7.55E-01	3.22E-01	-6.570703	1.61E-01	A2ML1	alpha-2-macroglobulin like 1
A_32_P55804	0.931546	7.55E-01	3.22E-01	-6.570703	1.20E-01	CDC5L	cell division cycle 5 like
A_23_P213394	0.931546	7.55E-01	-3.22E-01	-6.57071	-1.15E-01	FLT4	fms related tyrosine kinase 4
A_24_P794892	0.931554	7.55E-01	3.22E-01	-6.570732	1.25E-01		
A_23_P206501	0.931554	7.56E-01	3.22E-01	-6.570745	1.33E-01	CLEC18B	C-type lectin domain family 18 member B
A_24_P569791	0.931554	7.56E-01	-3.22E-01	-6.570746	-1.59E-01		
A_24_P151959	0.931564	7.56E-01	3.22E-01	-6.570761	1.26E-01	FBXO17	F-box protein 17
A_24_P192988	0.931674	7.56E-01	3.22E-01	-6.570847	1.19E-01	CCDC89	coiled-coil domain containing 89
A_24_P768824	0.931674	7.56E-01	3.22E-01	-6.570861	1.65E-01		
A_24_P636089	0.931674	7.56E-01	3.21E-01	-6.570875	1.22E-01		
A_23_P14876	0.931674	7.56E-01	-3.21E-01	-6.570885	-1.22E-01	SRP14	signal recognition particle 14
A_24_P479551	0.931674	7.56E-01	3.21E-01	-6.570906	1.19E-01	UBE2QL1	ubiquitin conjugating enzyme E2 Q family like 1
A_24_P920181	0.931674	7.56E-01	3.21E-01	-6.57092	1.40E-01	YIPF6	Yip1 domain family member 6
A_24_P896326	0.931674	7.56E-01	-3.21E-01	-6.570947	-2.31E-01		
A_23_P324453	0.931674	7.56E-01	3.21E-01	-6.570966	1.54E-01	ZNF254	zinc finger protein 254
A_23_P428287	0.931674	7.56E-01	3.21E-01	-6.570975	1.21E-01	GJC1	gap junction protein gamma 1
A_24_P19268	0.931674	7.56E-01	-3.21E-01	-6.570985	-1.85E-01	ZNF714	zinc finger protein 714
A_23_P409489	0.931674	7.56E-01	3.21E-01	-6.570996	1.31E-01	DNTT	DNA nucleotidylexotransferase
A_23_P145916	0.931674	7.56E-01	-3.21E-01	-6.570997	-1.62E-01	AEBP1	AE binding protein 1
A_32_P79351	0.931674	7.56E-01	3.21E-01	-6.570999	1.19E-01		
A_23_P158851	0.931674	7.56E-01	-3.21E-01	-6.571013	-1.46E-01	PCDH10	protocadherin 10
A_24_P592400	0.931674	7.56E-01	3.21E-01	-6.57102	1.27E-01	LOC100422737	uncharacterized LOC100422737
A_24_P48069	0.931674	7.56E-01	3.21E-01	-6.571031	1.59E-01	DOK4	docking protein 4
A_32_P124269	0.931674	7.56E-01	3.21E-01	-6.571036	1.19E-01		
A_32_P163247	0.931674	7.56E-01	-3.21E-01	-6.571039	-1.96E-01	CD8A	CD8a molecule
A_24_P279489	0.931674	7.56E-01	-3.21E-01	-6.571049	-2.39E-01	VPS53	"VPS53, GARP complex subunit"
A_24_P60403	0.931674	7.56E-01	3.21E-01	-6.571049	1.30E-01	BFSP2-AS1	BFSP2 antisense RNA 1
A_23_P396062	0.931674	7.56E-01	3.21E-01	-6.571066	1.54E-01	RAB40C	"RAB40C, member RAS oncogene family"
A_32_P44961	0.931674	7.56E-01	-3.21E-01	-6.571074	-1.42E-01		
A_23_P48698	0.931674	7.56E-01	3.21E-01	-6.571078	2.89E-01	ADAM20	ADAM metallopeptidase domain 20
A_24_P343271	0.931674	7.56E-01	3.21E-01	-6.571082	1.58E-01	RMND1	required for meiotic nuclear division 1 homolog
A_23_P143247	0.931674	7.56E-01	-3.21E-01	-6.571102	-1.96E-01	TSHZ2	teashirt zinc finger homeobox 2
A_23_P71017	0.931674	7.56E-01	3.21E-01	-6.571128	1.55E-01	CLDN3	claudin 3
A_23_P433586	0.931674	7.56E-01	-3.21E-01	-6.571137	-1.55E-01	HTR2C	5-hydroxytryptamine receptor 2C
A_32_P41327	0.931674	7.56E-01	3.21E-01	-6.571142	1.19E-01		
A_24_P553610	0.931674	7.56E-01	3.21E-01	-6.57115	1.23E-01		
A_23_P342024	0.931674	7.56E-01	3.21E-01	-6.571156	1.96E-01	LINC00896	long intergenic non-protein coding RNA 896
A_24_P942969	0.931674	7.56E-01	3.21E-01	-6.571161	1.26E-01	FUT2	fucosyltransferase 2
A_24_P181108	0.931674	7.56E-01	3.21E-01	-6.571172	1.26E-01	WDR74	WD repeat domain 74
A_24_P934740	0.931674	7.56E-01	3.21E-01	-6.571173	1.21E-01		
A_23_P306859	0.931674	7.56E-01	-3.21E-01	-6.571178	-1.79E-01	ZIC4	Zic family member 4
A_24_P359491	0.931674	7.56E-01	3.21E-01	-6.571208	1.22E-01		
A_23_P356667	0.931674	7.57E-01	3.20E-01	-6.571233	1.22E-01	CCDC83	coiled-coil domain containing 83
A_23_P329399	0.931674	7.57E-01	3.20E-01	-6.571245	1.23E-01	NLRC3	NLR family CARD domain containing 3
A_23_P54861	0.931674	7.57E-01	3.20E-01	-6.571247	1.28E-01	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)
A_32_P127997	0.931674	7.57E-01	-3.20E-01	-6.571249	-1.40E-01	LOC644656	uncharacterized LOC644656
A_32_P185361	0.931674	7.57E-01	-3.20E-01	-6.571258	-1.47E-01		
A_32_P8666	0.931674	7.57E-01	-3.20E-01	-6.571308	-1.22E-01		
A_23_P502913	0.931674	7.57E-01	3.20E-01	-6.571316	1.35E-01	WDR1	WD repeat domain 1
A_32_P189211	0.931674	7.57E-01	3.20E-01	-6.57132	1.22E-01	C15orf56	chromosome 15 open reading frame 56
A_32_P143057	0.931674	7.57E-01	-3.20E-01	-6.571342	-1.57E-01		
A_24_P379820	0.931674	7.57E-01	3.20E-01	-6.571357	1.15E-01	ITM2C	integral membrane protein 2C
A_24_P33555	0.931674	7.57E-01	3.20E-01	-6.57136	1.18E-01		
A_24_P890357	0.931674	7.57E-01	3.20E-01	-6.571365	1.18E-01		
A_24_P929166	0.931674	7.57E-01	3.20E-01	-6.571376	1.25E-01		
A_23_P390639	0.931674	7.57E-01	3.20E-01	-6.571377	1.53E-01	LINC01105	long intergenic non-protein coding RNA 1105
A_32_P23209	0.931674	7.57E-01	3.20E-01	-6.571417	1.23E-01		
A_23_P15705	0.931674	7.57E-01	-3.20E-01	-6.571421	-1.32E-01	PSMB6	proteasome subunit beta 6
A_23_P371168	0.931674	7.57E-01	3.20E-01	-6.571454	1.37E-01	TRIM60	tripartite motif containing 60
A_24_P557245	0.931674	7.57E-01	3.20E-01	-6.571455	1.19E-01	RNASE1	"ribonuclease A family member 1, pancreatic"
A_23_P77697	0.931674	7.57E-01	3.20E-01	-6.571456	1.42E-01	PRSS53	"protease, serine 53"
A_23_P155462	0.931674	7.57E-01	3.20E-01	-6.571471	1.42E-01	LRRC2	leucine rich repeat containing 2
A_23_P425210	0.931674	7.57E-01	3.20E-01	-6.571475	1.27E-01	LINC00982	long intergenic non-protein coding RNA 982
A_23_P19333	0.931674	7.57E-01	-3.20E-01	-6.57148	-3.64E-01	TREM1	triggering receptor expressed on myeloid cells 1
A_24_P763407	0.931674	7.57E-01	3.20E-01	-6.571492	1.50E-01		
A_23_P48561	0.931674	7.57E-01	3.20E-01	-6.571496	1.76E-01	EFS	embryonal Fyn-associated substrate
A_23_P41804	0.931674	7.57E-01	3.20E-01	-6.571521	1.13E-01	NKD2	naked cuticle homolog 2
A_24_P252667	0.931674	7.57E-01	-3.20E-01	-6.571554	-1.52E-01	SLC31A1	solute carrier family 31 member 1
A_23_P9192	0.931674	7.57E-01	-3.20E-01	-6.571563	-1.63E-01	PTBP3	polypyrimidine tract binding protein 3
A_23_P20363	0.931674	7.57E-01	-3.19E-01	-6.571577	-1.38E-01	ZC2HC1A	zinc finger C2HC-type containing 1A
A_32_P117354	0.931674	7.57E-01	-3.19E-01	-6.571584	-2.47E-01	LIMCH1	LIM and calponin homology domains 1
A_24_P693461	0.931674	7.57E-01	3.19E-01	-6.571587	1.21E-01	SFTA3	surfactant associated 3
A_24_P33115	0.931674	7.57E-01	-3.19E-01	-6.571599	-1.43E-01		
A_32_P33114	0.931674	7.57E-01	3.19E-01	-6.571607	1.18E-01	KLB	klotho beta
A_23_P7388	0.931674	7.57E-01	-3.19E-01	-6.571659	-1.24E-01	HDAC3	histone deacetylase 3
A_24_P136365	0.931674	7.57E-01	3.19E-01	-6.571673	1.31E-01		
A_32_P208915	0.931674	7.57E-01	-3.19E-01	-6.571675	-2.35E-01		
A_24_P229714	0.931674	7.57E-01	3.19E-01	-6.571681	1.20E-01	TDRD6	tudor domain containing 6
A_23_P340010	0.931674	7.57E-01	3.19E-01	-6.57169	1.51E-01	LOC100130654	uncharacterized LOC100130654
A_24_P467449	0.931674	7.57E-01	-3.19E-01	-6.57169	-2.44E-01		
A_23_P52657	0.931674	7.58E-01	-3.19E-01	-6.571698	-1.29E-01	PYGM	"phosphorylase, glycogen, muscle"
A_24_P182696	0.931674	7.58E-01	3.19E-01	-6.571706	1.18E-01	MYO3B	myosin IIIB
A_23_P208167	0.931674	7.58E-01	3.19E-01	-6.571706	1.28E-01	FPR3	formyl peptide receptor 3
A_24_P923534	0.931674	7.58E-01	3.19E-01	-6.571709	1.24E-01		
A_23_P325122	0.931674	7.58E-01	3.19E-01	-6.57171	1.19E-01	BCORP1	BCL6 corepressor pseudogene 1
A_23_P500010	0.931674	7.58E-01	-3.19E-01	-6.571729	-1.32E-01	KLK12	kallikrein related peptidase 12
A_23_P169178	0.931674	7.58E-01	3.19E-01	-6.571732	1.25E-01	TESK1	testis-specific kinase 1
A_24_P238649	0.931674	7.58E-01	3.19E-01	-6.571743	1.51E-01	NOTCH2NL	notch 2 N-terminal like
A_24_P25687	0.931674	7.58E-01	3.19E-01	-6.571747	1.21E-01	CA5BP1	carbonic anhydrase 5B pseudogene 1
A_24_P418216	0.931674	7.58E-01	-3.19E-01	-6.57175	-1.89E-01		
A_23_P9707	0.931674	7.58E-01	3.19E-01	-6.571753	1.31E-01		
A_23_P150325	0.931674	7.58E-01	3.19E-01	-6.571755	1.54E-01	TMEM133	transmembrane protein 133
A_32_P153954	0.931674	7.58E-01	3.19E-01	-6.571769	1.32E-01	DEUP1	deuterosome assembly protein 1
A_23_P97112	0.931674	7.58E-01	3.19E-01	-6.571777	1.51E-01	SELE	selectin E
A_23_P134247	0.931674	7.58E-01	-3.19E-01	-6.571797	-1.19E-01	RHEB	Ras homolog enriched in brain
A_32_P81623	0.931674	7.58E-01	3.19E-01	-6.571797	1.18E-01		
A_23_P98159	0.931674	7.58E-01	-3.19E-01	-6.571799	-1.53E-01	TPCN2	two pore segment channel 2
A_24_P938025	0.931674	7.58E-01	-3.19E-01	-6.571805	-1.59E-01		
A_23_P51039	0.931674	7.58E-01	3.19E-01	-6.571807	1.45E-01	INHA	inhibin alpha subunit
A_24_P263284	0.931674	7.58E-01	3.19E-01	-6.57181	1.18E-01	CSMD2	CUB and Sushi multiple domains 2
A_32_P63284	0.931727	7.58E-01	3.19E-01	-6.571843	1.27E-01		
A_24_P929835	0.931727	7.58E-01	3.19E-01	-6.571857	1.19E-01		
A_32_P62137	0.931727	7.58E-01	-3.19E-01	-6.571863	-1.31E-01		
A_32_P134451	0.931727	7.58E-01	3.19E-01	-6.571877	2.19E-01		
A_32_P88177	0.931727	7.58E-01	3.19E-01	-6.571897	1.18E-01		
A_23_P10156	0.931727	7.58E-01	3.18E-01	-6.571917	1.30E-01	CHMP6	charged multivesicular body protein 6
A_24_P940411	0.931727	7.58E-01	3.18E-01	-6.571923	1.25E-01	CXorf36	chromosome X open reading frame 36
A_23_P86242	0.931727	7.58E-01	-3.18E-01	-6.571924	-1.85E-01	SLC30A10	solute carrier family 30 member 10
A_23_P393607	0.931727	7.58E-01	3.18E-01	-6.571927	1.17E-01	SNAP47	synaptosome associated protein 47
A_32_P165163	0.931727	7.58E-01	3.18E-01	-6.57194	1.33E-01		
A_24_P183544	0.931727	7.58E-01	3.18E-01	-6.571948	1.17E-01		
A_32_P65628	0.931729	7.58E-01	3.18E-01	-6.57196	1.18E-01	REG3G	regenerating family member 3 gamma
A_23_P96173	0.931735	7.58E-01	3.18E-01	-6.571985	1.29E-01		
A_23_P399834	0.931735	7.58E-01	3.18E-01	-6.572022	1.17E-01	NLRP13	NLR family pyrin domain containing 13
A_23_P361604	0.931735	7.58E-01	-3.18E-01	-6.572036	-1.75E-01	C20orf78	chromosome 20 open reading frame 78
A_23_P305711	0.931735	7.58E-01	3.18E-01	-6.572042	2.26E-01	RYBP	RING1 and YY1 binding protein
A_23_P25060	0.931735	7.58E-01	3.18E-01	-6.572059	1.57E-01		
A_24_P511187	0.931735	7.58E-01	3.18E-01	-6.572061	1.53E-01		
A_24_P934065	0.931735	7.58E-01	-3.18E-01	-6.572072	-1.39E-01		
A_24_P923998	0.931735	7.58E-01	3.18E-01	-6.572079	1.43E-01		
A_24_P913431	0.931735	7.58E-01	3.18E-01	-6.572127	1.25E-01		
A_23_P415533	0.931735	7.58E-01	3.18E-01	-6.572133	2.16E-01		
A_23_P154058	0.931735	7.58E-01	3.18E-01	-6.572139	1.29E-01	EIF2B4	eukaryotic translation initiation factor 2B subunit delta
A_24_P51016	0.931735	7.58E-01	3.18E-01	-6.572143	1.24E-01	TMEM108	transmembrane protein 108
A_23_P17522	0.931735	7.58E-01	3.18E-01	-6.572153	1.33E-01	NKX2-2	NK2 homeobox 2
A_24_P721638	0.931735	7.59E-01	3.18E-01	-6.57217	1.20E-01		
A_23_P68868	0.931735	7.59E-01	-3.18E-01	-6.572171	-1.73E-01	TUG1	taurine up-regulated 1 (non-protein coding)
A_23_P252874	0.931735	7.59E-01	-3.18E-01	-6.572173	-1.50E-01	ADGRF5	adhesion G protein-coupled receptor F5
A_32_P162187	0.931735	7.59E-01	-3.18E-01	-6.572179	-1.24E-01	C2	complement component 2
A_23_P71241	0.931735	7.59E-01	-3.18E-01	-6.57221	-1.46E-01	SEC61G	Sec61 translocon gamma subunit
A_24_P196528	0.931735	7.59E-01	3.18E-01	-6.572229	2.28E-01	CRB1	"crumbs 1, cell polarity complex component"
A_23_P6303	0.931735	7.59E-01	3.18E-01	-6.572235	1.29E-01	U2AF1	U2 small nuclear RNA auxiliary factor 1
A_23_P101871	0.931735	7.59E-01	3.18E-01	-6.572237	1.72E-01	FBXO17	F-box protein 17
A_23_P138967	0.931735	7.59E-01	3.18E-01	-6.572242	2.04E-01	SDHD	succinate dehydrogenase complex subunit D
A_24_P932369	0.931735	7.59E-01	3.18E-01	-6.572248	1.20E-01		
A_23_P88033	0.931735	7.59E-01	3.17E-01	-6.572277	1.52E-01	FGF14	fibroblast growth factor 14
A_23_P142187	0.931735	7.59E-01	-3.17E-01	-6.572282	-1.33E-01	HIF3A	hypoxia inducible factor 3 alpha subunit
A_24_P273561	0.931735	7.59E-01	3.17E-01	-6.572284	1.42E-01	KIAA1551	KIAA1551
A_32_P529165	0.931735	7.59E-01	3.17E-01	-6.572291	1.17E-01	KIAA1462	KIAA1462
A_23_P34800	0.931735	7.59E-01	3.17E-01	-6.572296	1.43E-01	NASP	nuclear autoantigenic sperm protein
A_24_P357847	0.931735	7.59E-01	-3.17E-01	-6.572298	-2.08E-01		
A_24_P843335	0.931735	7.59E-01	-3.17E-01	-6.572315	-1.50E-01		
A_24_P943723	0.931735	7.59E-01	3.17E-01	-6.572316	1.23E-01		
A_24_P84008	0.931735	7.59E-01	3.17E-01	-6.572321	1.67E-01		
A_23_P3054	0.931735	7.59E-01	-3.17E-01	-6.572322	-1.38E-01	LRRC9	leucine rich repeat containing 9
A_23_P351148	0.931735	7.59E-01	3.17E-01	-6.572332	2.97E-01	SH2D1B	SH2 domain containing 1B
A_24_P916965	0.931735	7.59E-01	3.17E-01	-6.57235	1.26E-01	ITGBL1	integrin subunit beta like 1
A_23_P147479	0.931735	7.59E-01	3.17E-01	-6.572362	1.32E-01	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6
A_23_P135948	0.931735	7.59E-01	3.17E-01	-6.572364	1.20E-01		
A_23_P407905	0.931735	7.59E-01	3.17E-01	-6.572384	1.17E-01	CA6	carbonic anhydrase 6
A_24_P935677	0.931735	7.59E-01	-3.17E-01	-6.572391	-1.76E-01		
A_24_P237328	0.931735	7.59E-01	3.17E-01	-6.572392	1.56E-01	MCAT	malonyl-CoA-acyl carrier protein transacylase
A_24_P255338	0.931739	7.59E-01	3.17E-01	-6.572443	1.61E-01	SEC24C	"SEC24 homolog C, COPII coat complex component"
A_23_P208400	0.931739	7.59E-01	-3.17E-01	-6.572444	-1.60E-01	COQ8B	coenzyme Q8B
A_23_P95130	0.931739	7.59E-01	-3.17E-01	-6.572445	-1.84E-01	SLC37A3	solute carrier family 37 member 3
A_23_P170050	0.931739	7.59E-01	3.17E-01	-6.572447	1.30E-01	RIT2	Ras like without CAAX 2
A_24_P922849	0.931739	7.59E-01	3.17E-01	-6.572498	1.19E-01	ANHX	anomalous homeobox
A_23_P92730	0.931739	7.59E-01	-3.17E-01	-6.5725	-2.15E-01	HSPB3	heat shock protein family B (small) member 3
A_24_P924296	0.931739	7.59E-01	3.17E-01	-6.572503	1.18E-01	LINC00310	long intergenic non-protein coding RNA 310
A_23_P251841	0.931739	7.59E-01	3.17E-01	-6.572547	1.19E-01	NRXN3	neurexin 3
A_24_P923984	0.931739	7.59E-01	3.17E-01	-6.572548	1.20E-01	SGO1	shugoshin 1
A_23_P59167	0.931739	7.59E-01	3.17E-01	-6.572551	1.99E-01	HLA-DPB2	"major histocompatibility complex, class II, DP beta 2 (pseudogene)"
A_23_P259292	0.931739	7.59E-01	-3.17E-01	-6.572553	-1.31E-01	C1QTNF5	C1q and tumor necrosis factor related protein 5
A_24_P186065	0.931739	7.59E-01	3.17E-01	-6.572555	1.23E-01	DHFR2	dihydrofolate reductase 2
A_23_P399797	0.931739	7.59E-01	-3.17E-01	-6.572583	-1.36E-01	SMAD5-AS1	SMAD5 antisense RNA 1
A_23_P416112	0.931739	7.59E-01	3.17E-01	-6.572587	1.16E-01	RNF168	ring finger protein 168
A_24_P196592	0.931739	7.59E-01	-3.17E-01	-6.5726	-1.80E-01	MMP28	matrix metallopeptidase 28
A_32_P99648	0.931739	7.59E-01	-3.16E-01	-6.572606	-2.58E-01	EIF4E3	eukaryotic translation initiation factor 4E family member 3
A_23_P48610	0.931739	7.59E-01	-3.16E-01	-6.572613	-1.46E-01	TMEM55B	transmembrane protein 55B
A_23_P46426	0.931739	7.59E-01	-3.16E-01	-6.572614	-1.24E-01	CYR61	cysteine rich angiogenic inducer 61
A_24_P201258	0.931739	7.59E-01	3.16E-01	-6.572628	1.20E-01	LINC00474	long intergenic non-protein coding RNA 474
A_23_P79426	0.931739	7.59E-01	-3.16E-01	-6.57263	-1.33E-01	CAB39	calcium binding protein 39
A_24_P747168	0.931739	7.59E-01	3.16E-01	-6.572634	1.20E-01	CCDC144NL-AS1	CCDC144NL antisense RNA 1
A_24_P366415	0.931739	7.59E-01	-3.16E-01	-6.572637	-1.36E-01		
A_24_P299911	0.931739	7.60E-01	-3.16E-01	-6.572639	-1.61E-01	PASK	PAS domain containing serine/threonine kinase
A_23_P252125	0.931757	7.60E-01	3.16E-01	-6.572657	1.72E-01		
A_24_P401656	0.931757	7.60E-01	3.16E-01	-6.572677	1.84E-01	PPIH	peptidylprolyl isomerase H
A_23_P140170	0.931757	7.60E-01	-3.16E-01	-6.572688	-1.11E-01	SEC23A	"Sec23 homolog A, coat complex II component"
A_23_P136589	0.931757	7.60E-01	3.16E-01	-6.572691	1.51E-01	BRDT	bromodomain testis associated
A_23_P45365	0.931757	7.60E-01	3.16E-01	-6.572745	1.19E-01	COL4A5	collagen type IV alpha 5 chain
A_23_P402164	0.931757	7.60E-01	3.16E-01	-6.572745	2.07E-01	LOC142937	uncharacterized protein BC008131
A_23_P326700	0.931757	7.60E-01	3.16E-01	-6.572746	1.25E-01	OVOL1	ovo like transcriptional repressor 1
A_24_P914782	0.931757	7.60E-01	3.16E-01	-6.572748	1.19E-01		
A_24_P6674	0.931757	7.60E-01	-3.16E-01	-6.572757	-1.39E-01	WDR31	WD repeat domain 31
A_24_P929369	0.931757	7.60E-01	3.16E-01	-6.572773	1.14E-01	AP4E1	adaptor related protein complex 4 epsilon 1 subunit
A_24_P749904	0.931757	7.60E-01	3.16E-01	-6.572784	1.51E-01		
A_23_P71880	0.931757	7.60E-01	-3.16E-01	-6.572787	-1.38E-01	SPINK4	"serine peptidase inhibitor, Kazal type 4"
A_32_P115717	0.931757	7.60E-01	3.16E-01	-6.572788	2.30E-01		
A_32_P87568	0.931757	7.60E-01	3.16E-01	-6.572804	1.23E-01	ENAH	enabled homolog (Drosophila)
A_24_P247823	0.931757	7.60E-01	3.16E-01	-6.572823	1.18E-01		
A_32_P18822	0.931757	7.60E-01	-3.16E-01	-6.572826	-1.19E-01		
A_23_P115534	0.931757	7.60E-01	-3.16E-01	-6.572827	-1.52E-01	KIAA0319L	KIAA0319 like
A_24_P363711	0.931788	7.60E-01	3.16E-01	-6.57285	1.17E-01	DEFA6	defensin alpha 6
A_24_P207995	0.93179	7.60E-01	3.16E-01	-6.572862	1.33E-01	L1CAM	L1 cell adhesion molecule
A_23_P31739	0.93179	7.60E-01	3.16E-01	-6.572872	1.28E-01	STMN4	stathmin 4
A_32_P167761	0.931806	7.60E-01	3.16E-01	-6.572889	1.18E-01		
A_23_P111995	0.931855	7.60E-01	-3.16E-01	-6.572918	-2.49E-01	LOXL2	lysyl oxidase like 2
A_32_P49699	0.931859	7.60E-01	3.16E-01	-6.57293	1.11E-01		
A_24_P704878	0.931875	7.60E-01	3.15E-01	-6.572957	1.87E-01		
A_32_P68659	0.931875	7.60E-01	3.15E-01	-6.572973	1.22E-01		
A_24_P464476	0.931875	7.60E-01	3.15E-01	-6.572988	1.16E-01		
A_24_P356592	0.931875	7.60E-01	-3.15E-01	-6.572994	-2.17E-01	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
A_24_P722155	0.931875	7.60E-01	-3.15E-01	-6.573022	-1.60E-01	ST8SIA6-AS1	ST8SIA6 antisense RNA 1
A_24_P564396	0.931875	7.60E-01	3.15E-01	-6.573032	2.47E-01		
A_24_P102000	0.931875	7.60E-01	3.15E-01	-6.573035	1.16E-01	ZNF804B	zinc finger protein 804B
A_24_P350252	0.931875	7.60E-01	-3.15E-01	-6.573035	-1.27E-01		
A_32_P741217	0.931875	7.60E-01	3.15E-01	-6.573043	1.16E-01	C14orf177	chromosome 14 open reading frame 177
A_24_P857932	0.931875	7.60E-01	3.15E-01	-6.573048	1.49E-01		
A_23_P64121	0.931875	7.60E-01	-3.15E-01	-6.57306	-1.32E-01	KIAA1549L	KIAA1549 like
A_23_P213166	0.931875	7.60E-01	-3.15E-01	-6.573071	-1.82E-01	ZGRF1	zinc finger GRF-type containing 1
A_24_P920355	0.931875	7.60E-01	3.15E-01	-6.573075	1.17E-01	CEP97	centrosomal protein 97
A_24_P122862	0.931926	7.60E-01	-3.15E-01	-6.573105	-1.25E-01	AFTPH	aftiphilin
A_24_P238420	0.931957	7.61E-01	-3.15E-01	-6.573127	-1.60E-01	SPTBN4	"spectrin beta, non-erythrocytic 4"
A_32_P332320	0.932059	7.61E-01	-3.15E-01	-6.5732	-2.03E-01	NOS1	nitric oxide synthase 1
A_32_P168561	0.932059	7.61E-01	3.15E-01	-6.573214	1.17E-01		
A_24_P81965	0.932059	7.61E-01	-3.15E-01	-6.573218	-2.23E-01	RAP2A	"RAP2A, member of RAS oncogene family"
A_23_P323102	0.932059	7.61E-01	3.15E-01	-6.573237	1.18E-01	PCDHA9	protocadherin alpha 9
A_23_P82420	0.932059	7.61E-01	3.15E-01	-6.573249	1.87E-01	STX1A	syntaxin 1A
A_24_P930283	0.932059	7.61E-01	3.15E-01	-6.57325	1.17E-01		
A_23_P410862	0.932059	7.61E-01	-3.14E-01	-6.573289	-1.36E-01	ORF1	"uncharacterized protein, clone pT-Adv JuaX22"
A_32_P224047	0.932059	7.61E-01	3.14E-01	-6.57329	1.23E-01	ATRNL1	attractin like 1
A_24_P673209	0.932059	7.61E-01	-3.14E-01	-6.5733	-1.17E-01		
A_23_P128281	0.932059	7.61E-01	-3.14E-01	-6.573302	-4.08E-01	KLRC3	killer cell lectin like receptor C3
A_32_P121326	0.932059	7.61E-01	3.14E-01	-6.573315	1.19E-01		
A_23_P93973	0.932059	7.61E-01	-3.14E-01	-6.573317	-1.64E-01	TRPV5	transient receptor potential cation channel subfamily V member 5
A_24_P218001	0.932059	7.61E-01	3.14E-01	-6.573319	1.52E-01	ZNF273	zinc finger protein 273
A_23_P428835	0.932059	7.61E-01	3.14E-01	-6.573321	2.00E-01	PHF20	PHD finger protein 20
A_24_P842536	0.932059	7.61E-01	3.14E-01	-6.573333	1.56E-01		
A_23_P310317	0.932059	7.61E-01	3.14E-01	-6.573336	1.33E-01	TCOF1	treacle ribosome biogenesis factor 1
