ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_24_P281975	0.95363	8.78E-01	-1.58E-01	-6.491908	-6.30E-02	GNPTAB	N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
A_23_P34093	0.95374	8.79E-01	1.58E-01	-6.491938	8.63E-02	G6PD	glucose-6-phosphate dehydrogenase
A_23_P113471	0.95374	8.79E-01	1.58E-01	-6.491944	1.18E-01	FAAH2	fatty acid amide hydrolase 2
A_24_P181510	0.95374	8.79E-01	-1.58E-01	-6.49195	-6.67E-02	ZNF646	zinc finger protein 646
A_24_P170936	0.95374	8.79E-01	-1.58E-01	-6.49195	-1.09E-01	MCPH1	microcephalin 1
A_24_P101661	0.95374	8.79E-01	-1.58E-01	-6.491961	-1.37E-01		
A_32_P198223	0.95374	8.79E-01	-1.58E-01	-6.491964	-6.13E-02		
A_23_P75523	0.95374	8.79E-01	-1.58E-01	-6.491966	-8.33E-02	CD59	CD59 molecule
A_23_P4400	0.95376	8.79E-01	1.57E-01	-6.491977	1.12E-01	KRTAP4-11	keratin associated protein 4-11
A_24_P417784	0.95378	8.79E-01	-1.57E-01	-6.491995	-5.77E-02	POM121	POM121 transmembrane nucleoporin
A_23_P11744	0.95378	8.79E-01	-1.57E-01	-6.491996	-5.90E-02	WASH1	WAS protein family homolog 1
A_23_P20458	0.95378	8.79E-01	1.57E-01	-6.491996	1.10E-01	NPBWR1	neuropeptides B/W receptor 1
A_23_P165061	0.95379	8.79E-01	1.57E-01	-6.492003	8.77E-02	AES	amino-terminal enhancer of split
A_24_P416837	0.9538	8.79E-01	-1.57E-01	-6.492015	-6.93E-02	NRSN2	neurensin 2
A_23_P3643	0.9538	8.79E-01	-1.57E-01	-6.492019	-5.97E-02	DNASE1L2	deoxyribonuclease 1 like 2
A_23_P126186	0.9538	8.79E-01	1.57E-01	-6.492021	5.63E-02	DEGS1	"delta 4-desaturase, sphingolipid 1"
A_32_P73139	0.95383	8.79E-01	-1.57E-01	-6.492037	-1.22E-01	DPY19L2P3	DPY19L2 pseudogene 3
A_24_P21056	0.95383	8.79E-01	1.57E-01	-6.492038	6.80E-02	PHF14	PHD finger protein 14
A_23_P49459	0.95383	8.79E-01	1.57E-01	-6.492047	1.06E-01	LOC81691	exonuclease NEF-sp
A_23_P306859	0.95383	8.79E-01	1.57E-01	-6.492049	6.30E-02	ZIC4	Zic family member 4
A_23_P118581	0.95383	8.79E-01	1.57E-01	-6.492056	8.87E-02	ASB16	ankyrin repeat and SOCS box containing 16
A_23_P258698	0.95383	8.79E-01	1.57E-01	-6.492064	7.30E-02	MANBA	mannosidase beta
A_24_P287683	0.95383	8.79E-01	1.57E-01	-6.492066	8.47E-02	AP3S2	adaptor related protein complex 3 sigma 2 subunit
A_23_P256632	0.95383	8.79E-01	-1.57E-01	-6.49207	-9.53E-02	PGGT1B	protein geranylgeranyltransferase type I subunit beta
A_32_P158272	0.95391	8.79E-01	-1.57E-01	-6.492093	-1.93E-01	MACC1	metastasis associated in colon cancer 1
A_24_P682550	0.95391	8.79E-01	1.57E-01	-6.492096	8.43E-02		
A_23_P258381	0.95393	8.79E-01	-1.57E-01	-6.492106	-6.93E-02	SPSB4	splA/ryanodine receptor domain and SOCS box containing 4
A_24_P270769	0.95395	8.79E-01	1.57E-01	-6.492115	6.03E-02	VPS35	VPS35 retromer complex component
A_23_P204144	0.95395	8.79E-01	-1.57E-01	-6.492125	-7.07E-02	KRT85	keratin 85
A_23_P215517	0.95395	8.79E-01	1.57E-01	-6.492128	5.87E-02	KLHL7	kelch like family member 7
A_23_P202720	0.95395	8.79E-01	1.57E-01	-6.492131	7.40E-02	SLC35C1	solute carrier family 35 member C1
A_23_P259103	0.95396	8.79E-01	1.57E-01	-6.492138	1.14E-01	ZBED8	zinc finger BED-type containing 8
A_32_P327810	0.95397	8.80E-01	1.56E-01	-6.492151	8.93E-02	NUP50	nucleoporin 50
A_24_P417831	0.95397	8.80E-01	1.56E-01	-6.492158	1.15E-01	PIEZO2	piezo type mechanosensitive ion channel component 2
A_24_P911489	0.95397	8.80E-01	1.56E-01	-6.492164	6.93E-02	DDHD1	DDHD domain containing 1
A_32_P129419	0.95397	8.80E-01	-1.56E-01	-6.492167	-6.43E-02	ICE2	interactor of little elongation complex ELL subunit 2
A_32_P198978	0.95397	8.80E-01	-1.56E-01	-6.492168	-1.01E-01		
A_32_P132766	0.95402	8.80E-01	-1.56E-01	-6.492183	-1.27E-01		
A_23_P413760	0.95403	8.80E-01	-1.56E-01	-6.492189	-8.90E-02	P2RX5	purinergic receptor P2X 5
A_32_P88776	0.95406	8.80E-01	1.56E-01	-6.492201	7.17E-02	SYT16	synaptotagmin 16
A_32_P53633	0.95408	8.80E-01	1.56E-01	-6.492214	5.40E-02		
A_23_P83320	0.95408	8.80E-01	-1.56E-01	-6.492217	-8.13E-02	GARNL3	GTPase activating Rap/RanGAP domain like 3
A_23_P251132	0.95408	8.80E-01	-1.56E-01	-6.492221	-9.97E-02	SNTG2	syntrophin gamma 2
A_23_P14062	0.95408	8.80E-01	-1.56E-01	-6.492227	-6.03E-02	NUP107	nucleoporin 107
A_23_P100676	0.95409	8.80E-01	-1.56E-01	-6.492234	-8.33E-02	SMG6	"SMG6, nonsense mediated mRNA decay factor"
A_32_P55871	0.95413	8.80E-01	1.56E-01	-6.492246	9.03E-02	MAATS1	MYCBP associated and testis expressed 1
A_24_P917766	0.95426	8.80E-01	1.56E-01	-6.492279	1.28E-01		
A_24_P623989	0.95427	8.80E-01	-1.56E-01	-6.492288	-8.47E-02	ITGB2-AS1	ITGB2 antisense RNA 1
A_24_P920610	0.95427	8.80E-01	1.56E-01	-6.492295	7.23E-02		
A_24_P366777	0.95427	8.80E-01	1.56E-01	-6.492297	1.25E-01		
A_24_P102895	0.95427	8.80E-01	1.56E-01	-6.492304	7.00E-02	WDTC1	WD and tetratricopeptide repeats 1
A_23_P254842	0.95427	8.80E-01	1.56E-01	-6.492307	6.73E-02	PUDP	pseudouridine 5'-phosphatase
A_24_P780789	0.9543	8.80E-01	1.56E-01	-6.492319	1.02E-01		
A_23_P58497	0.95437	8.80E-01	1.55E-01	-6.492338	6.50E-02	UTP15	"UTP15, small subunit processome component"
A_23_P333951	0.95437	8.80E-01	1.55E-01	-6.492347	2.40E-01	DNAH14	dynein axonemal heavy chain 14
A_23_P62679	0.95437	8.81E-01	1.55E-01	-6.49237	7.87E-02		
A_23_P50389	0.95437	8.81E-01	1.55E-01	-6.492373	5.63E-02	NAT14	N-acetyltransferase 14 (putative)
A_32_P115220	0.95437	8.81E-01	1.55E-01	-6.492374	7.53E-02	C9orf66	chromosome 9 open reading frame 66
A_23_P256988	0.95437	8.81E-01	-1.55E-01	-6.492375	-1.03E-01	ACYP2	acylphosphatase 2
A_23_P9997	0.95437	8.81E-01	1.55E-01	-6.492377	7.93E-02		
A_23_P256835	0.95437	8.81E-01	-1.55E-01	-6.492378	-6.90E-02	TRAPPC12	trafficking protein particle complex 12
A_23_P24031	0.95437	8.81E-01	1.55E-01	-6.49238	7.00E-02	TLX1	T-cell leukemia homeobox 1
A_24_P676940	0.95452	8.81E-01	-1.55E-01	-6.492427	-7.33E-02		
A_24_P341731	0.95452	8.81E-01	1.55E-01	-6.492429	8.20E-02		
A_24_P370887	0.95452	8.81E-01	1.55E-01	-6.492429	7.23E-02	VAMP3	vesicle associated membrane protein 3
A_23_P111571	0.95452	8.81E-01	1.55E-01	-6.492432	1.02E-01	HOXA3	homeobox A3
A_23_P36905	0.95464	8.81E-01	-1.55E-01	-6.492461	-5.43E-02	MLNR	motilin receptor
A_32_P188620	0.9547	8.81E-01	-1.55E-01	-6.492479	-5.43E-02		
A_23_P395194	0.95472	8.81E-01	-1.55E-01	-6.492488	-1.17E-01		
A_23_P70915	0.95472	8.81E-01	-1.54E-01	-6.492492	-9.10E-02	ORAI2	ORAI calcium release-activated calcium modulator 2
A_23_P4628	0.95472	8.81E-01	-1.54E-01	-6.492498	-6.57E-02	ZNF606	zinc finger protein 606
A_24_P878388	0.95472	8.81E-01	1.54E-01	-6.492506	6.67E-02		
A_24_P878366	0.95472	8.81E-01	1.54E-01	-6.49251	8.80E-02		
A_24_P933802	0.95472	8.81E-01	1.54E-01	-6.492514	8.07E-02	PEAK1	pseudopodium enriched atypical kinase 1
A_24_P418498	0.95478	8.81E-01	1.54E-01	-6.492533	7.83E-02		
A_23_P398770	0.95478	8.81E-01	-1.54E-01	-6.492537	-6.53E-02	PWWP2A	PWWP domain containing 2A
A_24_P94402	0.95479	8.81E-01	1.54E-01	-6.492546	1.06E-01	MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog
A_24_P66969	0.95479	8.81E-01	1.54E-01	-6.49255	5.57E-02	SMCO3	single-pass membrane protein with coiled-coil domains 3
A_23_P104892	0.95479	8.81E-01	1.54E-01	-6.492555	6.43E-02	EIF4G2	eukaryotic translation initiation factor 4 gamma 2
A_23_P169789	0.95479	8.81E-01	-1.54E-01	-6.492558	-6.03E-02	TFCP2	transcription factor CP2
A_23_P346405	0.95487	8.81E-01	-1.54E-01	-6.492582	-6.37E-02	MCU	mitochondrial calcium uniporter
A_23_P418006	0.95487	8.81E-01	1.54E-01	-6.492587	5.90E-02	LCE2A	late cornified envelope 2A
A_23_P162640	0.95489	8.82E-01	-1.54E-01	-6.492595	-8.73E-02	GABARAPL1	GABA type A receptor associated protein like 1
A_23_P337658	0.95492	8.82E-01	1.54E-01	-6.492607	6.23E-02	ALPI	"alkaline phosphatase, intestinal"
A_24_P611380	0.95495	8.82E-01	-1.54E-01	-6.492619	-6.73E-02		
A_24_P233014	0.95495	8.82E-01	-1.54E-01	-6.492622	-7.67E-02	KIF19	kinesin family member 19
A_24_P799245	0.95513	8.82E-01	-1.53E-01	-6.492669	-5.37E-02		
A_23_P167479	0.95513	8.82E-01	1.53E-01	-6.492672	8.10E-02	IL17B	interleukin 17B
A_24_P655849	0.95513	8.82E-01	1.53E-01	-6.492676	6.33E-02	SMAD9	SMAD family member 9
A_23_P501770	0.95513	8.82E-01	-1.53E-01	-6.49268	-6.90E-02	ATRIP	ATR interacting protein
A_24_P186464	0.95522	8.82E-01	-1.53E-01	-6.492711	-6.47E-02		
A_23_P218731	0.95522	8.82E-01	-1.53E-01	-6.492717	-7.47E-02	CRYZL1	crystallin zeta like 1
A_23_P107421	0.95522	8.82E-01	1.53E-01	-6.492718	1.63E-01	TK1	thymidine kinase 1
A_32_P204258	0.95522	8.82E-01	-1.53E-01	-6.492719	-6.03E-02		
A_24_P59722	0.95529	8.82E-01	-1.53E-01	-6.492742	-6.03E-02	ITSN2	intersectin 2
A_24_P384578	0.95529	8.82E-01	1.53E-01	-6.492746	6.70E-02	EWSR1	EWS RNA binding protein 1
A_23_P171034	0.95529	8.82E-01	-1.53E-01	-6.492757	-7.53E-02	NSDHL	NAD(P) dependent steroid dehydrogenase-like
A_24_P776784	0.95529	8.82E-01	1.53E-01	-6.492757	5.43E-02		
A_23_P114656	0.95529	8.82E-01	1.53E-01	-6.492758	6.70E-02	HDAC1	histone deacetylase 1
A_32_P71623	0.95529	8.82E-01	-1.53E-01	-6.492763	-7.47E-02		
A_24_P914817	0.95531	8.82E-01	1.53E-01	-6.492772	8.33E-02	MKLN1	muskelin 1
A_23_P315815	0.95535	8.82E-01	-1.53E-01	-6.492787	-7.53E-02	NRG1	neuregulin 1
A_23_P9688	0.95545	8.83E-01	-1.53E-01	-6.492814	-6.33E-02	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2
A_23_P393713	0.95545	8.83E-01	-1.53E-01	-6.49282	-8.57E-02	IGHMBP2	immunoglobulin mu binding protein 2
A_23_P80048	0.95545	8.83E-01	-1.53E-01	-6.492824	-1.15E-01		
A_24_P187174	0.95545	8.83E-01	-1.52E-01	-6.492829	-8.83E-02		
A_23_P54230	0.95545	8.83E-01	1.52E-01	-6.492834	8.67E-02	ZC3H14	zinc finger CCCH-type containing 14
A_23_P97892	0.95545	8.83E-01	1.52E-01	-6.492842	7.50E-02	LDB1	LIM domain binding 1
A_32_P134301	0.95545	8.83E-01	-1.52E-01	-6.492843	-6.30E-02		
A_32_P102111	0.9555	8.83E-01	1.52E-01	-6.492861	9.87E-02		
A_23_P204324	0.9555	8.83E-01	1.52E-01	-6.492863	6.20E-02	DNM1L	dynamin 1 like
A_32_P34046	0.95552	8.83E-01	-1.52E-01	-6.492876	-6.20E-02	HFM1	"HFM1, ATP dependent DNA helicase homolog"
A_23_P398372	0.95552	8.83E-01	1.52E-01	-6.492882	8.47E-02	C9orf69	chromosome 9 open reading frame 69
A_24_P944320	0.95552	8.83E-01	-1.52E-01	-6.492892	-1.02E-01	ZNF517	zinc finger protein 517
A_32_P758538	0.95552	8.83E-01	-1.52E-01	-6.492895	-1.02E-01		
A_24_P127063	0.95552	8.83E-01	1.52E-01	-6.492897	7.47E-02		
A_24_P677783	0.95552	8.83E-01	-1.52E-01	-6.492899	-6.93E-02	LINC00691	long intergenic non-protein coding RNA 691
A_32_P215745	0.95552	8.83E-01	-1.52E-01	-6.492903	-5.97E-02		
A_23_P48350	0.95571	8.83E-01	-1.52E-01	-6.492946	-1.33E-01	CLDN10	claudin 10
A_23_P63128	0.95572	8.83E-01	-1.52E-01	-6.492953	-7.20E-02	OBSCN	"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
A_23_P5221	0.95573	8.83E-01	1.52E-01	-6.492959	6.30E-02	ZNF333	zinc finger protein 333
A_32_P203979	0.95581	8.83E-01	-1.52E-01	-6.49298	-7.20E-02		
A_24_P353732	0.95597	8.83E-01	-1.51E-01	-6.493019	-6.93E-02	SPEN	spen family transcriptional repressor
A_32_P202798	0.95598	8.83E-01	-1.51E-01	-6.493026	-1.20E-01	ZNF595	zinc finger protein 595
A_24_P552450	0.95598	8.84E-01	-1.51E-01	-6.493044	-1.18E-01		
A_24_P144332	0.95598	8.84E-01	-1.51E-01	-6.493045	-5.43E-02		
A_23_P3823	0.95598	8.84E-01	-1.51E-01	-6.493049	-6.53E-02	BCKDK	branched chain ketoacid dehydrogenase kinase
A_23_P58298	0.95598	8.84E-01	-1.51E-01	-6.493051	-6.13E-02	NAF1	nuclear assembly factor 1 ribonucleoprotein
A_23_P374767	0.95598	8.84E-01	1.51E-01	-6.493052	5.97E-02	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)
A_23_P115645	0.95598	8.84E-01	-1.51E-01	-6.493056	-6.13E-02	CELF2	"CUGBP, Elav-like family member 2"
A_23_P203698	0.956	8.84E-01	1.51E-01	-6.493066	6.23E-02		
A_24_P124805	0.95603	8.84E-01	1.51E-01	-6.493083	7.30E-02	CTAGE1	cutaneous T-cell lymphoma-associated antigen 1
A_24_P308628	0.95603	8.84E-01	-1.51E-01	-6.493087	-8.00E-02	HEMK1	HemK methyltransferase family member 1
A_23_P502142	0.95603	8.84E-01	-1.51E-01	-6.493091	-5.57E-02	FYN	"FYN proto-oncogene, Src family tyrosine kinase"
A_24_P828125	0.95603	8.84E-01	1.51E-01	-6.493091	7.23E-02		
A_32_P175674	0.95605	8.84E-01	1.51E-01	-6.493099	9.47E-02		
A_24_P278552	0.9561	8.84E-01	1.51E-01	-6.493116	1.70E-01	MPZL2	myelin protein zero like 2
A_23_P117778	0.9561	8.84E-01	1.51E-01	-6.493121	8.00E-02	UBL7	ubiquitin like 7
A_23_P300826	0.95621	8.84E-01	-1.51E-01	-6.493152	-7.80E-02	C6orf136	chromosome 6 open reading frame 136
A_23_P135454	0.95621	8.84E-01	-1.50E-01	-6.493169	-9.13E-02	AFG3L2	AFG3 like matrix AAA peptidase subunit 2
A_24_P862251	0.95621	8.84E-01	-1.50E-01	-6.493182	-5.43E-02		
A_23_P313652	0.95621	8.84E-01	-1.50E-01	-6.493182	-5.67E-02	AKAP14	A-kinase anchoring protein 14
A_23_P258002	0.95621	8.84E-01	1.50E-01	-6.493183	6.23E-02	CDKN2AIP	CDKN2A interacting protein
A_32_P142586	0.95621	8.84E-01	1.50E-01	-6.493191	7.30E-02		
A_24_P193257	0.95621	8.84E-01	1.50E-01	-6.493192	9.17E-02		
A_23_P135576	0.95621	8.84E-01	-1.50E-01	-6.493192	-5.77E-02	PTPRT	"protein tyrosine phosphatase, receptor type T"
A_23_P257803	0.95621	8.84E-01	-1.50E-01	-6.493193	-5.97E-02	DMGDH	dimethylglycine dehydrogenase
A_23_P344578	0.95621	8.84E-01	1.50E-01	-6.493194	8.67E-02	SAXO1	stabilizer of axonemal microtubules 1
A_23_P421379	0.95626	8.84E-01	-1.50E-01	-6.493208	-7.63E-02	IGF2	insulin like growth factor 2
A_23_P360240	0.95627	8.84E-01	1.50E-01	-6.493215	7.70E-02	MYEOV	myeloma overexpressed
A_23_P397933	0.95633	8.84E-01	-1.50E-01	-6.493236	-5.53E-02	MASP1	mannan binding lectin serine peptidase 1
A_23_P32320	0.95633	8.84E-01	1.50E-01	-6.493238	7.97E-02	ASPSCR1	"ASPSCR1, UBX domain containing tether for SLC2A4"
A_32_P123027	0.95633	8.85E-01	1.50E-01	-6.493245	6.73E-02		
A_23_P323180	0.95633	8.85E-01	-1.50E-01	-6.493247	-6.90E-02	HOXD3	homeobox D3
A_24_P247324	0.95635	8.85E-01	-1.50E-01	-6.493255	-1.17E-01		
A_24_P657117	0.95637	8.85E-01	1.50E-01	-6.493264	7.17E-02		
A_23_P258666	0.95639	8.85E-01	-1.50E-01	-6.493273	-6.13E-02	ERVH-3	endogenous retrovirus group H member 3
A_24_P231057	0.95639	8.85E-01	1.50E-01	-6.493278	7.30E-02	BOD1L1	biorientation of chromosomes in cell division 1 like 1
A_23_P143600	0.95647	8.85E-01	1.50E-01	-6.493306	5.97E-02		
A_23_P349310	0.95647	8.85E-01	1.50E-01	-6.493306	6.27E-02	TNRC6A	trinucleotide repeat containing 6A
A_24_P297680	0.95656	8.85E-01	1.49E-01	-6.493328	7.43E-02	PDXDC2P	"pyridoxal dependent decarboxylase domain containing 2, pseudogene"
A_32_P190404	0.95656	8.85E-01	-1.49E-01	-6.493339	-9.17E-02	FLVCR1-AS1	FLVCR1 antisense RNA 1 (head to head)
A_32_P790361	0.95656	8.85E-01	-1.49E-01	-6.493347	-1.25E-01	ZNF90	zinc finger protein 90
A_23_P417363	0.95656	8.85E-01	-1.49E-01	-6.493348	-1.15E-01		
A_24_P103469	0.95656	8.85E-01	-1.49E-01	-6.493348	-5.40E-02	LST1	leukocyte specific transcript 1
A_32_P24965	0.95657	8.85E-01	-1.49E-01	-6.49337	-7.67E-02	ZFYVE26	zinc finger FYVE-type containing 26
A_24_P913052	0.95657	8.85E-01	-1.49E-01	-6.493377	-5.33E-02		
A_23_P321855	0.95657	8.85E-01	-1.49E-01	-6.493377	-5.47E-02	ARHGEF7	Rho guanine nucleotide exchange factor 7
A_32_P198923	0.95657	8.85E-01	-1.49E-01	-6.493381	-1.30E-01	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
A_24_P934729	0.95657	8.85E-01	1.49E-01	-6.493382	5.67E-02		
A_23_P368393	0.95657	8.85E-01	1.49E-01	-6.493384	6.07E-02	SF3B1	splicing factor 3b subunit 1
A_24_P195621	0.95657	8.85E-01	1.49E-01	-6.493391	6.33E-02	LOC341056	SUMO1 activating enzyme subunit 1 pseudogene
A_24_P944991	0.95657	8.85E-01	1.49E-01	-6.493394	1.55E-01	SREK1IP1	SREK1 interacting protein 1
A_23_P88680	0.95657	8.85E-01	1.49E-01	-6.493401	5.93E-02	EMC7	ER membrane protein complex subunit 7
A_23_P23296	0.95657	8.85E-01	1.49E-01	-6.493414	8.50E-02	PKP1	plakophilin 1
A_23_P17354	0.95657	8.85E-01	1.49E-01	-6.493424	7.33E-02	GDAP1L1	ganglioside induced differentiation associated protein 1 like 1
A_23_P413021	0.95657	8.85E-01	1.49E-01	-6.493426	8.03E-02	MAP10	microtubule associated protein 10
A_23_P210869	0.95657	8.85E-01	1.49E-01	-6.493426	5.90E-02	COX4I2	cytochrome c oxidase subunit 4I2
A_23_P319783	0.95657	8.85E-01	-1.49E-01	-6.493426	-8.83E-02	SPAG17	sperm associated antigen 17
A_24_P346604	0.95657	8.85E-01	1.49E-01	-6.493429	8.83E-02	UBE2W	ubiquitin conjugating enzyme E2 W (putative)
A_24_P184931	0.95657	8.85E-01	-1.49E-01	-6.493429	-6.33E-02	BFAR	bifunctional apoptosis regulator
A_23_P37877	0.95658	8.85E-01	-1.49E-01	-6.493437	-6.70E-02	NARFL	nuclear prelamin A recognition factor like
A_23_P97700	0.95667	8.86E-01	-1.49E-01	-6.49346	-1.30E-01	TXNIP	thioredoxin interacting protein
A_32_P163533	0.9567	8.86E-01	-1.49E-01	-6.493474	-1.14E-01	ZNF322	zinc finger protein 322
A_23_P30204	0.9567	8.86E-01	-1.49E-01	-6.493483	-6.60E-02	HMHB1	histocompatibility minor HB-1
A_23_P170238	0.9567	8.86E-01	-1.49E-01	-6.493485	-6.70E-02	PCDH10	protocadherin 10
A_23_P121037	0.9567	8.86E-01	1.48E-01	-6.493498	1.27E-01	PODXL2	podocalyxin like 2
A_32_P141969	0.9567	8.86E-01	1.48E-01	-6.493503	9.77E-02	NTRK3	neurotrophic receptor tyrosine kinase 3
A_24_P750305	0.9567	8.86E-01	1.48E-01	-6.493505	5.90E-02		
A_24_P945262	0.9567	8.86E-01	1.48E-01	-6.493511	6.77E-02	CARD11	caspase recruitment domain family member 11
A_23_P52499	0.9567	8.86E-01	1.48E-01	-6.493515	8.13E-02	SLC18A2	solute carrier family 18 member A2
A_32_P144072	0.9567	8.86E-01	1.48E-01	-6.493515	1.09E-01		
A_32_P163594	0.9567	8.86E-01	-1.48E-01	-6.493516	-7.50E-02		
A_24_P916006	0.95675	8.86E-01	1.48E-01	-6.493532	7.77E-02		
A_32_P9861	0.95675	8.86E-01	1.48E-01	-6.493536	7.60E-02		
A_23_P58869	0.95675	8.86E-01	-1.48E-01	-6.49354	-1.12E-01	GSTM2P1	glutathione S-transferase mu 2 pseudogene 1
A_23_P100011	0.95675	8.86E-01	1.48E-01	-6.493545	6.87E-02	AP3S2	adaptor related protein complex 3 sigma 2 subunit
A_32_P149072	0.95677	8.86E-01	-1.48E-01	-6.493554	-1.18E-01		
A_24_P56557	0.95688	8.86E-01	1.48E-01	-6.49358	8.03E-02	DPH6	diphthamine biosynthesis 6
A_23_P142310	0.95694	8.86E-01	1.48E-01	-6.493598	7.37E-02	MKNK2	MAP kinase interacting serine/threonine kinase 2
A_24_P229250	0.95701	8.86E-01	1.48E-01	-6.493615	1.01E-01		
A_24_P337774	0.95705	8.86E-01	1.48E-01	-6.493629	6.63E-02	ZNF12	zinc finger protein 12
A_23_P96955	0.95705	8.86E-01	-1.48E-01	-6.493635	-6.23E-02	FAM167B	family with sequence similarity 167 member B
A_24_P59403	0.9571	8.86E-01	1.48E-01	-6.493649	8.67E-02	ATP11A	ATPase phospholipid transporting 11A
A_24_P75963	0.95711	8.86E-01	-1.47E-01	-6.493662	-6.83E-02	DSCR4	Down syndrome critical region 4
A_24_P523530	0.95711	8.86E-01	1.47E-01	-6.493662	7.37E-02		
A_23_P203013	0.95711	8.86E-01	1.47E-01	-6.493667	8.40E-02	NPAT	"nuclear protein, coactivator of histone transcription"
A_32_P466979	0.95711	8.86E-01	1.47E-01	-6.493671	9.93E-02	LINC01530	long intergenic non-protein coding RNA 1530
A_32_P129120	0.95711	8.87E-01	1.47E-01	-6.493676	5.47E-02	FAM182A	family with sequence similarity 182 member A
A_24_P215407	0.95711	8.87E-01	1.47E-01	-6.493691	5.50E-02	DDX6	DEAD-box helicase 6
A_24_P42330	0.95711	8.87E-01	-1.47E-01	-6.493696	-5.30E-02	LINC00665	long intergenic non-protein coding RNA 665
A_24_P289973	0.95711	8.87E-01	-1.47E-01	-6.493696	-6.50E-02		
A_24_P918175	0.95711	8.87E-01	1.47E-01	-6.493704	1.33E-01	LOC653581	uncharacterized LOC653581
A_23_P27784	0.95711	8.87E-01	-1.47E-01	-6.493714	-6.23E-02	GP6	glycoprotein VI platelet
A_24_P224116	0.95711	8.87E-01	-1.47E-01	-6.493715	-7.63E-02	PLA2G1B	phospholipase A2 group IB
A_24_P302797	0.95711	8.87E-01	-1.47E-01	-6.493719	-6.90E-02	PCCB	propionyl-CoA carboxylase beta subunit
A_32_P137391	0.95711	8.87E-01	-1.47E-01	-6.49372	-5.30E-02	FAM181B	family with sequence similarity 181 member B
A_24_P252364	0.95711	8.87E-01	-1.47E-01	-6.493723	-7.13E-02	NRCAM	neuronal cell adhesion molecule
A_23_P156928	0.95711	8.87E-01	-1.47E-01	-6.493725	-9.90E-02	GPLD1	glycosylphosphatidylinositol specific phospholipase D1
A_24_P376120	0.95711	8.87E-01	-1.47E-01	-6.493738	-6.57E-02	MYPN	myopalladin
A_23_P411246	0.95711	8.87E-01	1.47E-01	-6.493741	5.63E-02	TMC8	transmembrane channel like 8
A_24_P944627	0.95711	8.87E-01	-1.47E-01	-6.493742	-1.44E-01		
A_32_P229311	0.95711	8.87E-01	1.47E-01	-6.493744	9.23E-02		
A_32_P14463	0.95714	8.87E-01	1.47E-01	-6.493759	7.93E-02		
A_23_P160992	0.95714	8.87E-01	-1.47E-01	-6.493767	-8.60E-02	FMO4	flavin containing monooxygenase 4
A_24_P922684	0.95714	8.87E-01	-1.47E-01	-6.49378	-6.87E-02	FNIP1	folliculin interacting protein 1
A_23_P121545	0.95714	8.87E-01	-1.47E-01	-6.493781	-1.25E-01	GPM6A	glycoprotein M6A
A_24_P341106	0.95714	8.87E-01	1.47E-01	-6.4938	5.93E-02		
A_24_P14485	0.95714	8.87E-01	-1.47E-01	-6.4938	-5.70E-02	RBM38	RNA binding motif protein 38
A_23_P144531	0.95714	8.87E-01	-1.47E-01	-6.493801	-6.57E-02	ALPK1	alpha kinase 1
A_24_P22488	0.95714	8.87E-01	1.47E-01	-6.493802	8.77E-02	AXIN1	axin 1
A_24_P94643	0.95714	8.87E-01	-1.47E-01	-6.493804	-6.43E-02	TNK2	tyrosine kinase non receptor 2
A_23_P164559	0.95714	8.87E-01	1.47E-01	-6.493807	6.63E-02	CHAMP1	chromosome alignment maintaining phosphoprotein 1
A_23_P251421	0.95714	8.87E-01	1.47E-01	-6.493808	1.42E-01	CDCA7	cell division cycle associated 7
A_24_P921086	0.95714	8.87E-01	1.46E-01	-6.493813	1.48E-01	CAPN8	calpain 8
A_23_P11237	0.95714	8.87E-01	-1.46E-01	-6.493815	-5.90E-02	TAF1	TATA-box binding protein associated factor 1
A_32_P159347	0.95726	8.87E-01	-1.46E-01	-6.493843	-8.10E-02	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3
A_23_P26375	0.95727	8.87E-01	-1.46E-01	-6.493851	-6.23E-02	ACD	adrenocortical dysplasia homolog
A_32_P196411	0.95727	8.87E-01	1.46E-01	-6.493855	9.23E-02		
A_23_P318989	0.95737	8.87E-01	-1.46E-01	-6.493878	-5.07E-02	FANCD2OS	FANCD2 opposite strand
A_23_P36392	0.95742	8.88E-01	1.46E-01	-6.493893	8.50E-02		
A_32_P72682	0.95748	8.88E-01	-1.46E-01	-6.49391	-8.43E-02	SPATA8-AS1	SPATA8 antisense RNA 1 (head to head)
A_23_P121405	0.95756	8.88E-01	-1.46E-01	-6.493929	-5.77E-02	RBM15B	RNA binding motif protein 15B
A_24_P925334	0.95759	8.88E-01	-1.46E-01	-6.493942	-6.93E-02		
A_24_P509189	0.95759	8.88E-01	-1.46E-01	-6.493947	-6.90E-02		
A_23_P35354	0.95761	8.88E-01	-1.46E-01	-6.493956	-5.93E-02	CWF19L1	"CWF19-like 1, cell cycle control (S. pombe)"
